업소명,영업상태,도로명주소,지번주소,전화번호,면적(㎡),구분,위도,경도
다솜동물병원,영업/정상,"서울특별시 은평구 응암로 152, 101호 (응암동)",서울특별시 은평구 응암동 603-52,0234777677,59.0,동물병원,37.58564174832026,126.91570686158255
아이러브펫동물병원 은평점,영업/정상,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 2층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점,02-6975-5253,217.0,동물병원,37.63748270230912,126.91802306891302
24시예담동물의료센터,영업/정상,"서울특별시 은평구 연서로 122, 대광빌딩 1,2층 (역촌동)",서울특별시 은평구 역촌동 7-15 대광빌딩,0269527519,0.0,동물병원,37.609589868087276,126.9168123168732
동물병원 움,영업/정상,서울특별시 은평구 불광로 59(불광동),서울특별시 은평구 불광동 276-32,02-6956-7599,464.83,동물병원,37.6123507543847,126.93171163592814
연서동물종합병원,영업/정상,"서울특별시 은평구 연서로 162, 1층 (대조동)",서울특별시 은평구 대조동 223-13번지 1층,02-358-7582,0.0,동물병원,37.61319862932806,126.9178716772427
서울은내과동물병원,영업/정상,"서울특별시 은평구 응암로 278, 3층 (응암동)",서울특별시 은평구 응암동 107-19,02-354-9990,166.55,동물병원,37.59632673163804,126.91970205541011
진솔동물병원,영업/정상,"서울특별시 은평구 연서로 72, 삼성프라임 101,102호 (역촌동)",서울특별시 은평구 역촌동 22-48,02-356-7547,101.83,동물병원,37.60557973751998,126.91584293718012
우리동물병원,영업/정상,서울특별시 서대문구 통일로 197 (영천동),서울특별시 서대문구 영천동 299,393-6675,80.6,동물병원,37.5709245553795,126.96128883134982
빛가온동물병원,영업/정상,서울특별시 서대문구 통일로 375 (홍제동),서울특별시 서대문구 홍제동 90-67,736-5834,218.18,동물병원,37.583524862554874,126.94930028700252
연희동물병원,영업/정상,서울특별시 서대문구 연희로25길 101 (연희동),서울특별시 서대문구 연희동 89-9번지,332-2883,125.27,동물병원,37.56916045709111,126.93208466224986
마음을 나누는 동물병원,영업/정상,"서울특별시 서대문구 신촌로35길 10, 지하1층 424호 (북아현동, e편한세상신촌 4단지)",서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,02-365-7582,0.0,동물병원,37.55825909903325,126.95586091465347
신영동물병원,영업/정상,서울특별시 서대문구 통일로 489 (홍은동),서울특별시 서대문구 홍은동 217-30번지 나호,3217-1081,0.0,동물병원,37.59166440633025,126.94093067141858
라파엘종합동물병원,영업/정상,서울특별시 서대문구 연희로 132 (연희동),서울특별시 서대문구 연희동 88-20번지,02-333-8632,0.0,동물병원,37.56921213289442,126.93305274607869
프란다스동물병원,영업/정상,"서울특별시 서대문구 거북골로 120, 상가 205동 (남가좌동, DMC센트레빌)",서울특별시 서대문구 남가좌동 381 DMC센트레빌 상가 205동,309-8275,46.28,동물병원,37.57597385731098,126.91565911367293
장승준동물치과병원,영업/정상,"서울특별시 서대문구 가좌로 113, 1층 (홍은동)",서울특별시 서대문구 홍은동 400-1 1층 우측상가,02-302-7502,68.06,동물병원,37.58258044715048,126.92555288339663
헬로우 동물병원,영업/정상,"서울특별시 서대문구 연희로 178, 1층 (연희동)",서울특별시 서대문구 연희동 79-12,02-333-7750,0.0,동물병원,37.57277129910374,126.93575908133023
바른동물메디컬센터,영업/정상,"서울특별시 서대문구 거북골로 100, 상가동 19,20호 (남가좌동, 래미안 루센티아)","서울특별시 서대문구 남가좌동 390 래미안 루센티아 상가동 19,20호",02-6956-3383,101.26,동물병원,37.57613286228368,126.91748282911765
링크동물의료센터,영업/정상,"서울특별시 서대문구 신촌로 209, 1,2층 (북아현동)",서울특별시 서대문구 북아현동 251-40,02-393-7577,0.0,동물병원,37.557209531226576,126.94926857382826
초콜릿종합동물병원,영업/정상,서울특별시 서대문구 응암로 117 (북가좌동),서울특별시 서대문구 북가좌동 333-7번지 302호,307-3335,0.0,동물병원,37.583129956200544,126.91348128534577
한스동물병원,영업/정상,서울특별시 서대문구 증가로 111 (남가좌동),서울특별시 서대문구 남가좌동 338-39번지,303-1114,0.0,동물병원,37.576652459190115,126.92484603631455
가재울봉쥬르동물병원,영업/정상,서울특별시 서대문구 거북골로 178 (북가좌동),서울특별시 서대문구 북가좌동 304-29,02-305-8275,0.0,동물병원,37.57718182407345,126.9108986451
두리틀동물병원,영업/정상,서울특별시 서대문구 응암로 66 (북가좌동),서울특별시 서대문구 북가좌동 306-21번지,302-3275,0.0,동물병원,37.57883712265106,126.91080725317588
위드 동물병원,영업/정상,"서울특별시 서대문구 응암로 76, 102호 (북가좌동)",서울특별시 서대문구 북가좌동 300-2,02-373-7500,92.04,동물병원,37.57964162089502,126.91143603426976
독립문동물병원,영업/정상,서울특별시 서대문구 통일로 171-1 (냉천동),서울특별시 서대문구 냉천동 195번지,02-733-5060,0.0,동물병원,37.569092897879685,126.96319656591206
어울림동물병원,영업/정상,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",서울특별시 서대문구 남가좌동 124-1번지,02-305-4242,,동물병원,37.57225797544324,126.91783720878394
오즈동물병원,영업/정상,"서울특별시 서대문구 증가로 150, 100동 B209, B210호 (남가좌동)",서울특별시 서대문구 남가좌동 369-10,02-305-5975,0.0,동물병원,37.579131701129924,126.9206679603756
강앤정 동물병원,영업/정상,"서울특별시 서대문구 가재울미래로 2, 204동 1층 102-2,103-1호 (남가좌동, DMC파크뷰자이)",서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이,02-305-7505,0.0,동물병원,37.57225797544324,126.91783720878394
에이플러스 동물병원,영업/정상,"서울특별시 서대문구 연희로 114, 내풍빌딩 지층 (연희동)",서울특별시 서대문구 연희동 135-9 내풍빌딩,02-3144-7582,214.81,동물병원,37.56786250453205,126.93192500464755
가좌동물병원,영업/정상,서울특별시 서대문구 응암로 77 (북가좌동),서울특별시 서대문구 북가좌동 308-1번지,307-4633,0.0,동물병원,37.58003110698707,126.91114845481644
백년동물병원,영업/정상,서울특별시 서대문구 가좌로 104 (홍은동),서울특별시 서대문구 홍은동 398-9,373-2923,0.0,동물병원,37.58204541980178,126.92670804655877
한솔동물병원,영업/정상,"서울특별시 서대문구 통일로 397, B428호 (홍제동, 인왕산 한신휴플러스)",서울특별시 서대문구 홍제동 469 인왕산 한신휴플러스 B428호,737-8375,58.67,동물병원,37.58520954176131,126.94736485955369
북아현동물병원,영업/정상,서울특별시 서대문구 신촌로 289-1 (북아현동),서울특별시 서대문구 북아현동 126-12번지,393-0075,133.04,동물병원,37.55754600760409,126.9582783725293
홍제동물병원,영업/정상,서울특별시 서대문구 통일로 463 (홍제동),서울특별시 서대문구 홍제동 330-54,396-5525,0.0,동물병원,37.589637073577244,126.94274184383545
홍제24시모아동물의료센터,영업/정상,"서울특별시 서대문구 통일로 426, 1,2층 (홍제동)",서울특별시 서대문구 홍제동 137-12,02-2138-2030,965.28,동물병원,37.58733035668257,126.94626170210907
깨비동물병원,영업/정상,"서울특별시 마포구 마포대로 53, 마포트라팰리스 C동 203호 (도화동)",서울특별시 마포구 도화동 559 마포트라팰리스,02-711-7582,86.29,동물병원,37.54144039961446,126.94722315617155
동물병원 누리에뜰,영업/정상,"서울특별시 마포구 신촌로 248, 1~4층 (아현동)",서울특별시 마포구 아현동 331-11,02-364-3517,0.0,동물병원,37.557025731904034,126.95332850113763
하이디고양이병원,영업/정상,서울특별시 마포구 성미산로1길 50 (성산동),서울특별시 마포구 성산동 258-8,,,동물병원,37.5600809130778,126.9073655033558
상암 진 동물의료센터,영업/정상,서울특별시 마포구 월드컵북로 308 (상암동),서울특별시 마포구 상암동 27-61,,0.0,동물병원,37.57458765250497,126.89717696704498
서울준동물병원,영업/정상,"서울특별시 마포구 대흥로24길 24, 마포프레스티지자이상가 B동 107호 (염리동)",서울특별시 마포구 염리동 14-149,02-6954-7522,,동물병원,37.5529777149255,126.94772168253975
키다리 동물병원,영업/정상,"서울특별시 마포구 월드컵북로 218, 2층 (성산동)",서울특별시 마포구 성산동 151-6,02-376-7675,,동물병원,37.56949847187044,126.90502107373327
삼색이동물병원,영업/정상,"서울특별시 마포구 독막로20나길 22, B106호 (상수동, 래미안밤섬리베뉴 1)",서울특별시 마포구 상수동 402 래미안밤섬리베뉴 1,02-3144-3253,0.0,동물병원,37.54662361301924,126.92548789824423
와우 동물병원,영업/정상,서울특별시 마포구 월드컵북로 167 (성산동),서울특별시 마포구 성산동 200-24번지,02-375-1963,0.0,동물병원,37.56701487531642,126.90979443963349
날으는 동물병원,영업/정상,"서울특별시 마포구 마포대로11길 35, 공덕 메디힐스 지하1층 (공덕동)",서울특별시 마포구 공덕동 222-2 공덕 메디힐스 지하1층,02-2135-2225,0.0,동물병원,37.54892727393812,126.95216605997405
서울동물복지지원센터 동물병원,영업/정상,"서울특별시 마포구 매봉산로 31, S-PLEX CENTER 지하1층 (상암동)",서울특별시 마포구 상암동 1648 S-PLEX CENTER 지하1층,02-2124-2832,0.0,동물병원,37.57563777514015,126.89004184344245
이층애 고양이동물병원,영업/정상,"서울특별시 마포구 월드컵로 46, 2층 (서교동)",서울특별시 마포구 서교동 444-5,02-3142-7298,0.0,동물병원,37.553380193923395,126.91223653311867
워너비 동물병원,영업/정상,서울특별시 마포구 동교로 193 (동교동),서울특별시 마포구 동교동 200-29,02-322-1275,0.0,동물병원,37.557707735772894,126.92250597194607
동물병원 닥터K,영업/정상,"서울특별시 마포구 월드컵북로 347, 1층 (상암동)",서울특별시 마포구 상암동 115-11,02-306-1259,0.0,동물병원,37.57633364978143,126.8931356004529
아프지말게 동물병원,영업/정상,"서울특별시 마포구 상암산로1길 24 (상암동, 월드컵파크 4단지 상가 113-2)",서울특별시 마포구 상암동 1655,02-307-3355,0.0,동물병원,37.57768639810021,126.88868877989127
굿모닝 동물병원,영업/정상,"서울특별시 마포구 독막로 295 (염리동, 삼부골든타워106호)",서울특별시 마포구 염리동 164-4,02-711-3375,0.0,동물병원,37.54469971451685,126.94604432543244
웰케어동물병원,영업/정상,"서울특별시 마포구 월드컵북로 27, 이화빌딩 (서교동)",서울특별시 마포구 서교동 447-2 이화빌딩,02-337-7575,0.0,동물병원,37.556887458470044,126.91909981552719
우리동생 동물병원,영업/정상,서울특별시 마포구 월드컵북로 92 (성산동),서울특별시 마포구 성산동 114-14,02-335-3333,0.0,동물병원,37.56187153914337,126.91519293463041
닥터 호오 동물병원,영업/정상,"서울특별시 마포구 대흥로 24 (용강동, 서강빌딩(1~2층))",서울특별시 마포구 용강동 494-68,02-715-0075,0.0,동물병원,37.54303357140552,126.93788028104366
24시 산들산들 동물병원,영업/정상,"서울특별시 마포구 마포대로16길 7, 영지빌딩 2층 (아현동)",서울특별시 마포구 아현동 424-14 영지빌딩,02-393-3588,0.0,동물병원,37.55097483501666,126.95653241883205
푸른숲 동물병원,영업/정상,"서울특별시 마포구 월드컵로 98 (서교동, 서현빌딩 1층)",서울특별시 마포구 서교동 5-2,02-335-7577,0.0,동물병원,37.55740069065524,126.90926523757435
로얄동물메디컬센터w,영업/정상,서울특별시 마포구 월드컵로 46 (서교동),서울특별시 마포구 서교동 444-5,02-323-8275,0.0,동물병원,37.553380193923395,126.91223653311867
박효리군 동물병원,영업/정상,서울특별시 마포구 포은로 64 (망원동),서울특별시 마포구 망원동 338-76,02-326-0275,0.0,동물병원,37.55289730070909,126.90654513161525
도화동물병원,영업/정상,서울특별시 마포구 삼개로 28 (도화동),서울특별시 마포구 도화동 153,02-712-8875,0.0,동물병원,37.53782566640575,126.94724627426385
아이엠 동물병원,영업/정상,"서울특별시 마포구 양화로 72, 효성해링턴타워 101동 제1층 121,122호 (서교동)",서울특별시 마포구 서교동 494,02-338-2475,18.4,동물병원,37.550798085359695,126.91672197733124
공덕 건강한 동물병원,영업/정상,"서울특별시 마포구 만리재로 15, 제일빌딩 108, 109호 (공덕동)",서울특별시 마포구 공덕동 256-13 제일빌딩,02-701-0705,0.0,동물병원,37.54455964497869,126.95267491308311
힐링동물병원 &  건강검진센터,영업/정상,"서울특별시 마포구 백범로31길 7, 101동 104,105호 (공덕동, 공덕SK리더스뷰)",서울특별시 마포구 공덕동 385-65 공덕SK리더스뷰,02-713-8275,0.0,동물병원,37.54561789229577,126.94879397408576
오래봄동물병원,영업/정상,"서울특별시 마포구 서강로 65, 창평빌딩 1층 (창전동)",서울특별시 마포구 창전동 122,02-322-7582,,동물병원,37.54908989819318,126.93157313773762
아떼꼬떼 동물병원,영업/정상,"서울특별시 마포구 대흥로 183, 마포그랑자이 상가2동 201호 (대흥동)",서울특별시 마포구 대흥동 806 마포그랑자이,02-2088-5055,107.97,동물병원,37.555372872854164,126.9444821373731
