id,facility_name,business_status,road_address,parcel_address,phone,area_sqm,facility_type,latitude,longitude
356,연서동물종합병원,영업/정상,"서울특별시 은평구 연서로 162, 1층 (대조동)",서울특별시 은평구 대조동 223-13번지 1층,02-358-7582,0.00,동물병원,37.61319863,126.91787168
357,서울은내과동물병원,영업/정상,"서울특별시 은평구 응암로 278, 3층 (응암동)",서울특별시 은평구 응암동 107-19,02-354-9990,166.55,동물병원,37.59632673,126.91970206
358,진솔동물병원,영업/정상,"서울특별시 은평구 연서로 72, 삼성프라임 101,102호 (역촌동)",서울특별시 은평구 역촌동 22-48,02-356-7547,101.83,동물병원,37.60557974,126.91584294
359,우리동물병원,영업/정상,서울특별시 서대문구 통일로 197 (영천동),서울특별시 서대문구 영천동 299,393-6675,80.60,동물병원,37.57092456,126.96128883
360,빛가온동물병원,영업/정상,서울특별시 서대문구 통일로 375 (홍제동),서울특별시 서대문구 홍제동 90-67,736-5834,218.18,동물병원,37.58352486,126.94930029
361,연희동물병원,영업/정상,서울특별시 서대문구 연희로25길 101 (연희동),서울특별시 서대문구 연희동 89-9번지,332-2883,125.27,동물병원,37.56916046,126.93208466
362,마음을 나누는 동물병원,영업/정상,"서울특별시 서대문구 신촌로35길 10, 지하1층 424호 (북아현동, e편한세상신촌 4단지)",서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,02-365-7582,0.00,동물병원,37.55825910,126.95586091
363,신영동물병원,영업/정상,서울특별시 서대문구 통일로 489 (홍은동),서울특별시 서대문구 홍은동 217-30번지 나호,3217-1081,0.00,동물병원,37.59166441,126.94093067
364,라파엘종합동물병원,영업/정상,서울특별시 서대문구 연희로 132 (연희동),서울특별시 서대문구 연희동 88-20번지,02-333-8632,0.00,동물병원,37.56921213,126.93305275
398,동물병원 닥터K,영업/정상,"서울특별시 마포구 월드컵북로 347, 1층 (상암동)",서울특별시 마포구 상암동 115-11,02-306-1259,0.00,동물병원,37.57633365,126.89313560
365,프란다스동물병원,영업/정상,"서울특별시 서대문구 거북골로 120, 상가 205동 (남가좌동, DMC센트레빌)",서울특별시 서대문구 남가좌동 381 DMC센트레빌 상가 205동,309-8275,46.28,동물병원,37.57597386,126.91565911
366,장승준동물치과병원,영업/정상,"서울특별시 서대문구 가좌로 113, 1층 (홍은동)",서울특별시 서대문구 홍은동 400-1 1층 우측상가,02-302-7502,68.06,동물병원,37.58258045,126.92555288
367,헬로우 동물병원,영업/정상,"서울특별시 서대문구 연희로 178, 1층 (연희동)",서울특별시 서대문구 연희동 79-12,02-333-7750,0.00,동물병원,37.57277130,126.93575908
368,바른동물메디컬센터,영업/정상,"서울특별시 서대문구 거북골로 100, 상가동 19,20호 (남가좌동, 래미안 루센티아)","서울특별시 서대문구 남가좌동 390 래미안 루센티아 상가동 19,20호",02-6956-3383,101.26,동물병원,37.57613286,126.91748283
369,링크동물의료센터,영업/정상,"서울특별시 서대문구 신촌로 209, 1,2층 (북아현동)",서울특별시 서대문구 북아현동 251-40,02-393-7577,0.00,동물병원,37.55720953,126.94926857
370,초콜릿종합동물병원,영업/정상,서울특별시 서대문구 응암로 117 (북가좌동),서울특별시 서대문구 북가좌동 333-7번지 302호,307-3335,0.00,동물병원,37.58312996,126.91348129
371,한스동물병원,영업/정상,서울특별시 서대문구 증가로 111 (남가좌동),서울특별시 서대문구 남가좌동 338-39번지,303-1114,0.00,동물병원,37.57665246,126.92484604
372,가재울봉쥬르동물병원,영업/정상,서울특별시 서대문구 거북골로 178 (북가좌동),서울특별시 서대문구 북가좌동 304-29,02-305-8275,0.00,동물병원,37.57718182,126.91089865
373,두리틀동물병원,영업/정상,서울특별시 서대문구 응암로 66 (북가좌동),서울특별시 서대문구 북가좌동 306-21번지,302-3275,0.00,동물병원,37.57883712,126.91080725
374,위드 동물병원,영업/정상,"서울특별시 서대문구 응암로 76, 102호 (북가좌동)",서울특별시 서대문구 북가좌동 300-2,02-373-7500,92.04,동물병원,37.57964162,126.91143603
375,독립문동물병원,영업/정상,서울특별시 서대문구 통일로 171-1 (냉천동),서울특별시 서대문구 냉천동 195번지,02-733-5060,0.00,동물병원,37.56909290,126.96319657
376,어울림동물병원,영업/정상,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",서울특별시 서대문구 남가좌동 124-1번지,02-305-4242,,동물병원,37.57225798,126.91783721
377,오즈동물병원,영업/정상,"서울특별시 서대문구 증가로 150, 100동 B209, B210호 (남가좌동)",서울특별시 서대문구 남가좌동 369-10,02-305-5975,0.00,동물병원,37.57913170,126.92066796
378,강앤정 동물병원,영업/정상,"서울특별시 서대문구 가재울미래로 2, 204동 1층 102-2,103-1호 (남가좌동, DMC파크뷰자이)",서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이,02-305-7505,0.00,동물병원,37.57225798,126.91783721
379,에이플러스 동물병원,영업/정상,"서울특별시 서대문구 연희로 114, 내풍빌딩 지층 (연희동)",서울특별시 서대문구 연희동 135-9 내풍빌딩,02-3144-7582,214.81,동물병원,37.56786250,126.93192500
380,가좌동물병원,영업/정상,서울특별시 서대문구 응암로 77 (북가좌동),서울특별시 서대문구 북가좌동 308-1번지,307-4633,0.00,동물병원,37.58003111,126.91114845
381,백년동물병원,영업/정상,서울특별시 서대문구 가좌로 104 (홍은동),서울특별시 서대문구 홍은동 398-9,373-2923,0.00,동물병원,37.58204542,126.92670805
382,한솔동물병원,영업/정상,"서울특별시 서대문구 통일로 397, B428호 (홍제동, 인왕산 한신휴플러스)",서울특별시 서대문구 홍제동 469 인왕산 한신휴플러스 B428호,737-8375,58.67,동물병원,37.58520954,126.94736486
383,북아현동물병원,영업/정상,서울특별시 서대문구 신촌로 289-1 (북아현동),서울특별시 서대문구 북아현동 126-12번지,393-0075,133.04,동물병원,37.55754601,126.95827837
384,홍제동물병원,영업/정상,서울특별시 서대문구 통일로 463 (홍제동),서울특별시 서대문구 홍제동 330-54,396-5525,0.00,동물병원,37.58963707,126.94274184
385,홍제24시모아동물의료센터,영업/정상,"서울특별시 서대문구 통일로 426, 1,2층 (홍제동)",서울특별시 서대문구 홍제동 137-12,02-2138-2030,965.28,동물병원,37.58733036,126.94626170
386,깨비동물병원,영업/정상,"서울특별시 마포구 마포대로 53, 마포트라팰리스 C동 203호 (도화동)",서울특별시 마포구 도화동 559 마포트라팰리스,02-711-7582,86.29,동물병원,37.54144040,126.94722316
387,동물병원 누리에뜰,영업/정상,"서울특별시 마포구 신촌로 248, 1~4층 (아현동)",서울특별시 마포구 아현동 331-11,02-364-3517,0.00,동물병원,37.55702573,126.95332850
388,하이디고양이병원,영업/정상,서울특별시 마포구 성미산로1길 50 (성산동),서울특별시 마포구 성산동 258-8,,,동물병원,37.56008091,126.90736550
389,상암 진 동물의료센터,영업/정상,서울특별시 마포구 월드컵북로 308 (상암동),서울특별시 마포구 상암동 27-61,,0.00,동물병원,37.57458765,126.89717697
390,서울준동물병원,영업/정상,"서울특별시 마포구 대흥로24길 24, 마포프레스티지자이상가 B동 107호 (염리동)",서울특별시 마포구 염리동 14-149,02-6954-7522,,동물병원,37.55297771,126.94772168
391,키다리 동물병원,영업/정상,"서울특별시 마포구 월드컵북로 218, 2층 (성산동)",서울특별시 마포구 성산동 151-6,02-376-7675,,동물병원,37.56949847,126.90502107
392,삼색이동물병원,영업/정상,"서울특별시 마포구 독막로20나길 22, B106호 (상수동, 래미안밤섬리베뉴 1)",서울특별시 마포구 상수동 402 래미안밤섬리베뉴 1,02-3144-3253,0.00,동물병원,37.54662361,126.92548790
393,와우 동물병원,영업/정상,서울특별시 마포구 월드컵북로 167 (성산동),서울특별시 마포구 성산동 200-24번지,02-375-1963,0.00,동물병원,37.56701488,126.90979444
394,날으는 동물병원,영업/정상,"서울특별시 마포구 마포대로11길 35, 공덕 메디힐스 지하1층 (공덕동)",서울특별시 마포구 공덕동 222-2 공덕 메디힐스 지하1층,02-2135-2225,0.00,동물병원,37.54892727,126.95216606
395,서울동물복지지원센터 동물병원,영업/정상,"서울특별시 마포구 매봉산로 31, S-PLEX CENTER 지하1층 (상암동)",서울특별시 마포구 상암동 1648 S-PLEX CENTER 지하1층,02-2124-2832,0.00,동물병원,37.57563778,126.89004184
396,이층애 고양이동물병원,영업/정상,"서울특별시 마포구 월드컵로 46, 2층 (서교동)",서울특별시 마포구 서교동 444-5,02-3142-7298,0.00,동물병원,37.55338019,126.91223653
397,워너비 동물병원,영업/정상,서울특별시 마포구 동교로 193 (동교동),서울특별시 마포구 동교동 200-29,02-322-1275,0.00,동물병원,37.55770774,126.92250597
399,아프지말게 동물병원,영업/정상,"서울특별시 마포구 상암산로1길 24 (상암동, 월드컵파크 4단지 상가 113-2)",서울특별시 마포구 상암동 1655,02-307-3355,0.00,동물병원,37.57768640,126.88868878
400,굿모닝 동물병원,영업/정상,"서울특별시 마포구 독막로 295 (염리동, 삼부골든타워106호)",서울특별시 마포구 염리동 164-4,02-711-3375,0.00,동물병원,37.54469971,126.94604433
401,웰케어동물병원,영업/정상,"서울특별시 마포구 월드컵북로 27, 이화빌딩 (서교동)",서울특별시 마포구 서교동 447-2 이화빌딩,02-337-7575,0.00,동물병원,37.55688746,126.91909982
402,우리동생 동물병원,영업/정상,서울특별시 마포구 월드컵북로 92 (성산동),서울특별시 마포구 성산동 114-14,02-335-3333,0.00,동물병원,37.56187154,126.91519293
403,닥터 호오 동물병원,영업/정상,"서울특별시 마포구 대흥로 24 (용강동, 서강빌딩(1~2층))",서울특별시 마포구 용강동 494-68,02-715-0075,0.00,동물병원,37.54303357,126.93788028
404,24시 산들산들 동물병원,영업/정상,"서울특별시 마포구 마포대로16길 7, 영지빌딩 2층 (아현동)",서울특별시 마포구 아현동 424-14 영지빌딩,02-393-3588,0.00,동물병원,37.55097484,126.95653242
405,푸른숲 동물병원,영업/정상,"서울특별시 마포구 월드컵로 98 (서교동, 서현빌딩 1층)",서울특별시 마포구 서교동 5-2,02-335-7577,0.00,동물병원,37.55740069,126.90926524
406,로얄동물메디컬센터w,영업/정상,서울특별시 마포구 월드컵로 46 (서교동),서울특별시 마포구 서교동 444-5,02-323-8275,0.00,동물병원,37.55338019,126.91223653
407,박효리군 동물병원,영업/정상,서울특별시 마포구 포은로 64 (망원동),서울특별시 마포구 망원동 338-76,02-326-0275,0.00,동물병원,37.55289730,126.90654513
408,도화동물병원,영업/정상,서울특별시 마포구 삼개로 28 (도화동),서울특별시 마포구 도화동 153,02-712-8875,0.00,동물병원,37.53782567,126.94724627
409,아이엠 동물병원,영업/정상,"서울특별시 마포구 양화로 72, 효성해링턴타워 101동 제1층 121,122호 (서교동)",서울특별시 마포구 서교동 494,02-338-2475,18.40,동물병원,37.55079809,126.91672198
410,공덕 건강한 동물병원,영업/정상,"서울특별시 마포구 만리재로 15, 제일빌딩 108, 109호 (공덕동)",서울특별시 마포구 공덕동 256-13 제일빌딩,02-701-0705,0.00,동물병원,37.54455964,126.95267491
411,힐링동물병원 &  건강검진센터,영업/정상,"서울특별시 마포구 백범로31길 7, 101동 104,105호 (공덕동, 공덕SK리더스뷰)",서울특별시 마포구 공덕동 385-65 공덕SK리더스뷰,02-713-8275,0.00,동물병원,37.54561789,126.94879397
412,오래봄동물병원,영업/정상,"서울특별시 마포구 서강로 65, 창평빌딩 1층 (창전동)",서울특별시 마포구 창전동 122,02-322-7582,,동물병원,37.54908990,126.93157314
413,아떼꼬떼 동물병원,영업/정상,"서울특별시 마포구 대흥로 183, 마포그랑자이 상가2동 201호 (대흥동)",서울특별시 마포구 대흥동 806 마포그랑자이,02-2088-5055,107.97,동물병원,37.55537287,126.94448214
414,오복동물치과병원,영업/정상,"서울특별시 마포구 독막로 257, 1층 (대흥동)",서울특별시 마포구 대흥동 405-4,02-711-2876,,동물병원,37.54634918,126.94219864
415,아이웰 동물의료센터,영업/정상,서울특별시 마포구 백범로 130 (염리동),서울특별시 마포구 염리동 156-1,02-2088-1375,0.00,동물병원,37.54613054,126.94511931
416,라온동물병원,영업/정상,"서울특별시 마포구 월드컵북로 151, 성미빌딩 1층 (성산동)",서울특별시 마포구 성산동 94-4 성미빌딩,02-375-7575,,동물병원,37.56599803,126.91082393
417,서진동물병원,영업/정상,서울특별시 마포구 신촌로16길 34(노고산동),서울특별시 마포구 노고산동 56-7,02-336-3929,0.00,동물병원,37.55423270,126.93421389
418,서교동물병원,영업/정상,"서울특별시 마포구 포은로 107, 2층 (망원동)",서울특별시 마포구 망원동 415-32번지,02-332-7984,0.00,동물병원,37.55658152,126.90454821
419,C.T.종합동물병원,영업/정상,"서울특별시 마포구 만리재로 74, 2상가 117호 (신공덕동, 신공덕2차삼성래미안)",서울특별시 마포구 신공덕동 159 신공덕2차삼성래미안,02-6375-0075,0.00,동물병원,37.54637886,126.95803158
420,뉴욕종합동물병원,영업/정상,서울특별시 마포구 양화로 68 (서교동),서울특별시 마포구 서교동 395-44,02-333-9558,0.00,동물병원,37.55075251,126.91606596
421,용강동물병원,영업/정상,서울특별시 마포구 대흥로 48 (대흥동),서울특별시 마포구 대흥동 337-41,02-707-2340,0.00,동물병원,37.54484370,126.93951245
